id_criterio,id_proveedor,id_obra,id_tipo_proveedor,id_corte_evaluacion,puntaje_maximo,puntaje_promedio,evaluado
Entrega oportuna del producto,TRANSPORTE MINERIA Y CONSTRUCCION TRAMICOMLOGISTICA S.A.,ALUNAS S.A.S.,Insumos,09/15/2025,25,21.00,si
Servicio postventa,TRANSPORTE MINERIA Y CONSTRUCCION TRAMICOMLOGISTICA S.A.,ALUNAS S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,TRANSPORTE MINERIA Y CONSTRUCCION TRAMICOMLOGISTICA S.A.,ALUNAS S.A.S.,Insumos,09/15/2025,20,15.00,si
Cumple con las especificaciones técnicas,A K REPUESTOS LTDA,ALUNAS S.A.S.,Insumos,09/15/2025,35,32.00,si
Entrega oportuna del producto,A K REPUESTOS LTDA,ALUNAS S.A.S.,Insumos,09/15/2025,25,20.00,si
Servicio postventa,A K REPUESTOS LTDA,ALUNAS S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,A K REPUESTOS LTDA,ALUNAS S.A.S.,Insumos,09/15/2025,20,16.67,si
Cumple con las especificaciones técnicas,GARCIA NIETO MAURICIO,ALUNAS S.A.S.,Insumos,09/15/2025,35,33.00,si
Entrega oportuna del producto,GARCIA NIETO MAURICIO,ALUNAS S.A.S.,Insumos,09/15/2025,25,21.00,si
Servicio postventa,GARCIA NIETO MAURICIO,ALUNAS S.A.S.,Insumos,09/15/2025,20,19.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,GARCIA NIETO MAURICIO,ALUNAS S.A.S.,Insumos,09/15/2025,20,18.33,si
Cumple con las especificaciones técnicas,INGRESER SAS,ALUNAS S.A.S.,Insumos,09/15/2025,35,33.00,si
Entrega oportuna del producto,INGRESER SAS,ALUNAS S.A.S.,Insumos,09/15/2025,25,19.00,si
Servicio postventa,INGRESER SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,INGRESER SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,16.67,si
Cumple con las especificaciones técnicas,AMERICAN FILTERS OIL SAS,ALUNAS S.A.S.,Insumos,09/15/2025,35,32.00,si
Entrega oportuna del producto,AMERICAN FILTERS OIL SAS,ALUNAS S.A.S.,Insumos,09/15/2025,25,20.00,si
Servicio postventa,AMERICAN FILTERS OIL SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,19.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,AMERICAN FILTERS OIL SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,16.67,si
Cumple con las especificaciones técnicas,DISTRIALIADOS JG SAS,ALUNAS S.A.S.,Insumos,09/15/2025,35,34.00,si
Entrega oportuna del producto,DISTRIALIADOS JG SAS,ALUNAS S.A.S.,Insumos,09/15/2025,25,21.00,si
Servicio postventa,DISTRIALIADOS JG SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,19.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,DISTRIALIADOS JG SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,15.00,si
Cumple con las especificaciones técnicas,S & H IMPORTADORES S A S,ALUNAS S.A.S.,Insumos,09/15/2025,35,32.86,si
Entrega oportuna del producto,S & H IMPORTADORES S A S,ALUNAS S.A.S.,Insumos,09/15/2025,25,21.43,si
Servicio postventa,S & H IMPORTADORES S A S,ALUNAS S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,S & H IMPORTADORES S A S,ALUNAS S.A.S.,Insumos,09/15/2025,20,17.00,si
Cumple con las especificaciones técnicas,SERVITIRE JC SAS,ALUNAS S.A.S.,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,SERVITIRE JC SAS,ALUNAS S.A.S.,Insumos,09/15/2025,25,22.50,si
Servicio postventa,SERVITIRE JC SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SERVITIRE JC SAS,ALUNAS S.A.S.,Insumos,09/15/2025,20,17.50,si
Cumple con las especificaciones técnicas,DOSMOPAR SOCIEDAD POR ACCIONES SIMPLIFICADA,ALUNAS S.A.S.,Insumos,09/15/2025,35,33.00,si
Entrega oportuna del producto,DOSMOPAR SOCIEDAD POR ACCIONES SIMPLIFICADA,ALUNAS S.A.S.,Insumos,09/15/2025,25,22.00,si
Servicio postventa,DOSMOPAR SOCIEDAD POR ACCIONES SIMPLIFICADA,ALUNAS S.A.S.,Insumos,09/15/2025,20,19.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,DOSMOPAR SOCIEDAD POR ACCIONES SIMPLIFICADA,ALUNAS S.A.S.,Insumos,09/15/2025,20,16.67,si
Cumple con las especificaciones técnicas del servicio,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,19.33,si
Cumple con el programa de obra,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,18.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,8.33,si
Aporta positivamente a la solución de problemas en el proyecto,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,9.17,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,460 ENSAMBLES Y PROYECTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con las especificaciones técnicas del servicio,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,12.33,si
Cumple con el programa de obra,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,12.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,6.00,si
Aporta positivamente a la solución de problemas en el proyecto,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,5.33,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,4.33,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ACABADOS FABLEY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con las especificaciones técnicas,ALALCO SOCIEDAD SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,35,33.33,si
Entrega oportuna del producto,ALALCO SOCIEDAD SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,25,18.33,si
Servicio postventa,ALALCO SOCIEDAD SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,17.50,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,ALALCO SOCIEDAD SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,13.00,si
Cumple con las especificaciones técnicas,ALUMAX ACABADOS ARQUITECTONICOS S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,ALUMAX ACABADOS ARQUITECTONICOS S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,25,22.00,si
Servicio postventa,ALUMAX ACABADOS ARQUITECTONICOS S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,ALUMAX ACABADOS ARQUITECTONICOS S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,16.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,20,20.00,si
Suministra el personal competente para el servicio que presta,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ALUNAS S.A.S. MAQUINARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con las especificaciones técnicas,AMS - ADVANCED MEASUREMENT SYSTEM TECHNOLOGY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,35,32.50,si
Entrega oportuna del producto,AMS - ADVANCED MEASUREMENT SYSTEM TECHNOLOGY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,25,16.25,si
Servicio postventa,AMS - ADVANCED MEASUREMENT SYSTEM TECHNOLOGY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,17.50,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,AMS - ADVANCED MEASUREMENT SYSTEM TECHNOLOGY SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,19.00,si
Cumple con las especificaciones técnicas del servicio,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,19.33,si
Cumple con el programa de obra,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,17.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,9.00,si
Aporta positivamente a la solución de problemas en el proyecto,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,9.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,3.33,si
Cumple con el uso de los elementos de protección personal,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,1.67,si
Cumple con los reportes de accidentes presentados,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ARTEMARMOL COLOMBIA S.A.S.,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,0.00,si
Cumple con las especificaciones técnicas del servicio,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,19.33,si
Cumple con el programa de obra,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,20,17.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,9.00,si
Aporta positivamente a la solución de problemas en el proyecto,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,10,9.33,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,3.67,si
Cumple con el uso de los elementos de protección personal,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,3.67,si
Cumple con los reportes de accidentes presentados,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ARTES VIDRIOS DEL PRADO CK S A S,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Mano de obra o subcontratistas,09/15/2025,5,1.67,si
Cumple con el servicio dentro del programa establecido,ASISTENCIA MEDICA SAS SERVICIO DE AMBULANCIA PREPAGADO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,30,22.14,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ASISTENCIA MEDICA SAS SERVICIO DE AMBULANCIA PREPAGADO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,25,14.29,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ASISTENCIA MEDICA SAS SERVICIO DE AMBULANCIA PREPAGADO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,25,17.14,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,ASISTENCIA MEDICA SAS SERVICIO DE AMBULANCIA PREPAGADO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,BOMBAS Y REPUESTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,BOMBAS Y REPUESTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,25,22.00,si
Servicio postventa,BOMBAS Y REPUESTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,18.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,BOMBAS Y REPUESTOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,8.00,si
Cumple con las especificaciones técnicas,BOMEQUIPOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,BOMEQUIPOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,25,21.00,si
Servicio postventa,BOMEQUIPOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,BOMEQUIPOS SAS,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Insumos,09/15/2025,20,17.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,20,19.33,si
Suministra el personal competente para el servicio que presta,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,20,18.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,0.00,si
Cumple con el uso de los elementos de protección personal,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,BORNACHERA GARCIA MANUEL GONZALO,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Maquinaria y equipo,09/15/2025,5,3.00,si
Cumple con el servicio dentro del programa establecido,BREUER BERMUDEZ ANA MARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,BREUER BERMUDEZ ANA MARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,25,25.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,BREUER BERMUDEZ ANA MARIA,GRUPO DE INVERSION INMOBILIARIA S.A.S.,Servicios profesionales,09/15/2025,25,22.14,si
